Date,State/UnionTerritory,Cured,Deaths,Confirmed,New_Confirmed,New_Recovered,New_Deaths
08-09-2020,Maharashtra,338362,17367,503084,12822,11081,275
08-10-2020,Maharashtra,351710,17757,515332,12248,13348,390
08-11-2020,Maharashtra,358421,18050,524513,9181,6711,293
08-12-2020,Maharashtra,368435,18306,535601,11088,10014,256
13-08-2020,Maharashtra,381843,18650,548313,12712,13408,344
14-08-2020,Maharashtra,390958,19063,560126,11813,9115,413
15-08-2020,Maharashtra,401442,19427,572734,12608,10484,364
16-08-2020,Maharashtra,408286,19749,584754,12020,6844,322
17-08-2020,Maharashtra,417123,20037,595865,11111,8837,288
18-08-2020,Maharashtra,428514,20265,604358,8493,11391,228
19-08-2020,Maharashtra,437870,20687,615477,11119,9356,422
20-08-2020,Maharashtra,446881,21033,628642,13165,9011,346
21-08-2020,Maharashtra,459124,21359,643289,14647,12243,326
22-08-2020,Maharashtra,470873,21698,657450,14161,11749,339
23-08-2020,Maharashtra,480114,21995,671942,14492,9241,297
24-08-2020,Maharashtra,488271,22253,682383,10441,8157,258
25-08-2020,Maharashtra,502490,22465,693398,11015,14219,212
26-08-2020,Maharashtra,514790,22794,703823,10425,12300,329
27-08-2020,Maharashtra,522427,23089,718711,14888,7637,295
28-08-2020,Maharashtra,531563,23444,733568,14857,9136,355
29-08-2020,Maharashtra,543170,23775,747995,14427,11607,331
30-08-2020,Maharashtra,554711,24103,764281,16286,11541,328
31-08-2020,Maharashtra,562401,24399,780689,16408,7690,296
09-01-2020,Maharashtra,573559,24583,792541,11852,11158,184
09-02-2020,Maharashtra,584537,24903,808306,15765,10978,320
09-03-2020,Maharashtra,598496,25195,825739,17433,13959,292
09-04-2020,Maharashtra,612484,25586,843844,18105,13988,391
09-05-2020,Maharashtra,625773,25964,863062,19218,13289,378
09-06-2020,Maharashtra,636574,26276,883862,20800,10801,312
09-07-2020,Maharashtra,644400,26604,907212,23350,7826,328
09-08-2020,Maharashtra,659322,27027,923641,16429,14922,423
09-09-2020,Maharashtra,672556,27407,943772,20131,13234,380
09-10-2020,Maharashtra,686462,27787,967349,23577,13906,380
09-11-2020,Maharashtra,700715,28282,990795,23446,14253,495
09-12-2020,Maharashtra,715023,28724,1015681,24886,14308,442
13-09-2020,Maharashtra,728512,29115,1037765,22084,13489,391
14-09-2020,Maharashtra,740061,29531,1060308,22543,11549,416
15-09-2020,Maharashtra,755850,29894,1077374,17066,15789,363
16-09-2020,Maharashtra,775273,30409,1097856,20482,19423,515
17-09-2020,Maharashtra,792832,30883,1121221,23365,17559,474
18-09-2020,Maharashtra,812354,31351,1145840,24619,19522,468
19-09-2020,Maharashtra,834432,31791,1167496,21656,22078,440
20-09-2020,Maharashtra,857933,32216,1188015,20519,23501,425
21-09-2020,Maharashtra,884341,32671,1208642,20627,26408,455
22-09-2020,Maharashtra,916348,33015,1224380,15738,32007,344
23-09-2020,Maharashtra,936554,33407,1242770,18390,20206,392
24-09-2020,Maharashtra,956030,33886,1263799,21029,19476,479
25-09-2020,Maharashtra,973214,34345,1282963,19164,17184,459
26-09-2020,Maharashtra,992806,34761,1300757,17794,19592,416
27-09-2020,Maharashtra,1016450,35191,1321176,20419,23644,430
28-09-2020,Maharashtra,1030015,35571,1339232,18056,13565,380
29-09-2020,Maharashtra,1049947,35751,1351153,11921,19932,180
30-09-2020,Maharashtra,1069159,36181,1366129,14976,19212,430
10-01-2020,Maharashtra,1088322,36662,1384446,18317,19163,481
10-02-2020,Maharashtra,1104426,37056,1400922,16476,16104,394
10-03-2020,Maharashtra,1117720,37480,1416513,15591,13294,424
10-04-2020,Maharashtra,1134555,37758,1430861,14348,16835,278
10-05-2020,Maharashtra,1149603,38084,1443409,12548,15048,326
10-06-2020,Maharashtra,1162585,38347,1453653,10244,12982,263
10-07-2020,Maharashtra,1179726,38717,1465911,12258,17141,370
10-08-2020,Maharashtra,1196441,39072,1480489,14578,16715,355
10-09-2020,Maharashtra,1212016,39430,1493884,13395,15575,358
10-10-2020,Maharashtra,1229339,39732,1506018,12134,17323,302
10-11-2020,Maharashtra,1255779,40040,1517434,11416,26440,308
10-12-2020,Maharashtra,1266240,40349,1528226,10792,10461,309
13-10-2020,Maharashtra,1281896,40514,1535315,7089,15656,165
14-10-2020,Maharashtra,1297252,40701,1543837,8522,15356,187
15-10-2020,Maharashtra,1316769,40859,1554389,10552,19517,158
16-10-2020,Maharashtra,1330483,41196,1564615,10226,13714,337
17-10-2020,Maharashtra,1344368,41502,1576062,11447,13885,306
18-10-2020,Maharashtra,1358606,41965,1586321,10259,14238,463
19-10-2020,Maharashtra,1369810,42115,1595381,9060,11204,150
20-10-2020,Maharashtra,1384879,42240,1601365,5984,15069,125
21-10-2020,Maharashtra,1392308,42453,1609516,8151,7429,213
22-10-2020,Maharashtra,1415679,42633,1617658,8142,23371,180
23-10-2020,Maharashtra,1431856,42831,1625197,7539,16177,198
24-10-2020,Maharashtra,1445103,43015,1632544,7347,13247,184
25-10-2020,Maharashtra,1455107,43152,1638961,6417,10004,137
26-10-2020,Maharashtra,1460755,43264,1645020,6059,5648,112
27-10-2020,Maharashtra,1470660,43348,1648665,3645,9905,84
28-10-2020,Maharashtra,1478496,43463,1654028,5363,7836,115
29-10-2020,Maharashtra,1486926,43554,1660766,6738,8430,91
30-10-2020,Maharashtra,1494809,43710,1666668,5902,7883,156
31-10-2020,Maharashtra,1503050,43837,1672858,6190,8241,127
11-01-2020,Maharashtra,1510353,43911,1678406,5548,7303,74
11-02-2020,Maharashtra,1514079,44024,1683775,5369,3726,113
11-03-2020,Maharashtra,1524304,44128,1687784,4009,10225,104
11-04-2020,Maharashtra,1531277,44248,1692693,4909,6973,120
11-05-2020,Maharashtra,1540005,44548,1698198,5505,8728,300
11-06-2020,Maharashtra,1551282,44804,1703444,5246,11277,256
11-07-2020,Maharashtra,1562342,44965,1710314,6870,11060,161
11-08-2020,Maharashtra,1569090,45115,1714273,3959,6748,150
11-09-2020,Maharashtra,1577322,45240,1719858,5585,8232,125
11-10-2020,Maharashtra,1581373,45325,1723135,3277,4051,85
11-11-2020,Maharashtra,1588091,45435,1726926,3791,6718,110
11-12-2020,Maharashtra,1597255,45560,1731833,4907,9164,125
13-11-2020,Maharashtra,1605064,45682,1736329,4496,7809,122
14-11-2020,Maharashtra,1609607,45809,1740461,4132,4543,127
15-11-2020,Maharashtra,1612314,45914,1744698,4237,2707,105
16-11-2020,Maharashtra,1615379,45974,1747242,2544,3065,60
17-11-2020,Maharashtra,1618380,46034,1749777,2535,3001,60
18-11-2020,Maharashtra,1623503,46102,1752509,2732,5123,68
19-11-2020,Maharashtra,1630111,46202,1757520,5011,6608,100
20-11-2020,Maharashtra,1635971,46356,1763055,5535,5860,154
21-11-2020,Maharashtra,1642916,46511,1768695,5640,6945,155
22-11-2020,Maharashtra,1647004,46573,1774455,5760,4088,62
23-11-2020,Maharashtra,1651064,46623,1780208,5753,4060,50
24-11-2020,Maharashtra,1654793,46653,1784361,4153,3729,30
25-11-2020,Maharashtra,1658879,46683,1789800,5439,4086,30
26-11-2020,Maharashtra,1663723,46748,1795959,6159,4844,65
27-11-2020,Maharashtra,1668538,46813,1802365,6406,4815,65
28-11-2020,Maharashtra,1672627,46898,1808550,6185,4089,85
29-11-2020,Maharashtra,1676564,46986,1814515,5965,3937,88
30-11-2020,Maharashtra,1680926,47071,1820059,5544,4362,85
12-01-2020,Maharashtra,1685122,47151,1823896,3837,4196,80
12-02-2020,Maharashtra,1691412,47246,1828826,4930,6290,95
12-03-2020,Maharashtra,1695208,47357,1832176,3350,3796,111
12-04-2020,Maharashtra,1703274,47472,1837358,5182,8066,115
12-05-2020,Maharashtra,1710050,47599,1842587,5229,6776,127
12-06-2020,Maharashtra,1715884,47694,1847509,4922,5834,95
12-07-2020,Maharashtra,1723370,47734,1852266,4757,7486,40
12-08-2020,Maharashtra,1730715,47774,1855341,3075,7345,40
12-09-2020,Maharashtra,1737080,47827,1859367,4026,6365,53
12-10-2020,Maharashtra,1742131,47902,1864348,4981,5051,75
12-11-2020,Maharashtra,1747199,47972,1868172,3824,5068,70
12-12-2020,Maharashtra,1749973,48059,1872440,4268,2774,87
13-12-2020,Maharashtra,1753922,48139,1876699,4259,3949,80
14-12-2020,Maharashtra,1757005,48209,1880416,3717,3083,70
15-12-2020,Maharashtra,1761615,48269,1883365,2949,4610,60
16-12-2020,Maharashtra,1766010,48339,1886807,3442,4395,70
17-12-2020,Maharashtra,1769897,48434,1886807,0,3887,95
18-12-2020,Maharashtra,1774255,48499,1886807,0,4358,65
19-12-2020,Maharashtra,1778722,48574,1888767,1960,4467,75
20-12-2020,Maharashtra,1781841,48648,1892707,3940,3119,74
21-12-2020,Maharashtra,1783905,48746,1896518,3811,2064,98
22-12-2020,Maharashtra,1789958,48801,1899352,2834,6053,55
23-12-2020,Maharashtra,1794080,48876,1902458,3106,4122,75
24-12-2020,Maharashtra,1801700,48969,1906371,3913,7620,93
25-12-2020,Maharashtra,1804871,49058,1909951,3580,3171,89
26-12-2020,Maharashtra,1806298,49129,1913382,3431,1427,71
27-12-2020,Maharashtra,1807824,49189,1916236,2854,1526,60
28-12-2020,Maharashtra,1809948,49255,1919550,3314,2124,66
29-12-2020,Maharashtra,1814449,49305,1922048,2498,4501,50
30-12-2020,Maharashtra,1820021,49373,1925066,3018,5572,68
31-12-2020,Maharashtra,1824934,49463,1928603,3537,4913,90
01-01-2021,Maharashtra,1828546,49521,1932112,3509,3612,58
01-02-2021,Maharashtra,1832825,49580,1935636,3524,4279,59
01-03-2021,Maharashtra,1834935,49631,1938854,3218,2110,51
01-04-2021,Maharashtra,1836999,49666,1942136,3282,2064,35
01-05-2021,Maharashtra,1847361,49695,1947011,4875,10362,29
01-06-2021,Maharashtra,1850189,49759,1950171,3160,2828,64
01-07-2021,Maharashtra,1852759,49825,1954553,4382,2570,66
01-08-2021,Maharashtra,1856109,49897,1958282,3729,3350,72
01-09-2021,Maharashtra,1858999,49970,1961975,3693,2890,73
01-10-2021,Maharashtra,1861400,50027,1965556,3581,2401,57
01-11-2021,Maharashtra,1863702,50061,1969114,3558,2302,34
01-12-2021,Maharashtra,1867988,50101,1971552,2438,4286,40
13-01-2021,Maharashtra,1871270,50151,1974488,2936,3282,50
14-01-2021,Maharashtra,1874279,50221,1978044,3556,3009,70
15-01-2021,Maharashtra,1877588,50291,1981623,3579,3309,70
16-01-2021,Maharashtra,1881088,50336,1984768,3145,3500,45
17-01-2021,Maharashtra,1884127,50388,1987678,2910,3039,52
18-01-2021,Maharashtra,1886469,50438,1990759,3081,2342,50
19-01-2021,Maharashtra,1890323,50473,1992683,1924,3854,35
20-01-2021,Maharashtra,1894839,50523,1994977,2294,4516,50
21-01-2021,Maharashtra,1899428,50582,1997992,3015,4589,59
22-01-2021,Maharashtra,1903408,50634,2000878,2886,3980,52
23-01-2021,Maharashtra,1906827,50684,2003657,2779,3419,50
24-01-2021,Maharashtra,1910521,50740,2006354,2697,3694,56
25-01-2021,Maharashtra,1912264,50785,2009106,2752,1743,45
26-01-2021,Maharashtra,1915344,50815,2010948,1842,3080,30
27-01-2021,Maharashtra,1917450,50862,2013353,2405,2106,47
28-01-2021,Maharashtra,1920006,50894,2015524,2171,2556,32
29-01-2021,Maharashtra,1923187,50944,2018413,2889,3181,50
30-01-2021,Maharashtra,1925800,51000,2021184,2771,2613,56
31-01-2021,Maharashtra,1927335,51042,2023814,2630,1535,42
02-01-2021,Maharashtra,1929005,51082,2026399,2585,1670,40
02-02-2021,Maharashtra,1932294,51109,2028347,1948,3289,27
02-03-2021,Maharashtra,1936305,51139,2030274,1927,4011,30
02-04-2021,Maharashtra,1943335,51169,2033266,2992,7030,30
02-05-2021,Maharashtra,1948674,51215,2036002,2736,5339,46
02-06-2021,Maharashtra,1952187,51255,2038630,2628,3513,40
02-07-2021,Maharashtra,1953926,51280,2041398,2768,1739,25
02-08-2021,Maharashtra,1955548,51310,2044071,2673,1622,30
02-09-2021,Maharashtra,1958971,51325,2046287,2216,3423,15
02-10-2021,Maharashtra,1961525,51360,2048802,2515,2554,35
02-11-2021,Maharashtra,1963946,51390,2052253,3451,2421,30
02-12-2021,Maharashtra,1970053,51415,2052905,652,6107,25
13-02-2021,Maharashtra,1972475,51451,2056575,3670,2422,36
14-02-2021,Maharashtra,1974248,51489,2060186,3611,1773,38
15-02-2021,Maharashtra,1975603,51529,2064278,4092,1355,40
16-02-2021,Maharashtra,1978708,51552,2067643,3365,3105,23
17-02-2021,Maharashtra,1981408,51591,2071306,3663,2700,39
18-02-2021,Maharashtra,1985261,51631,2076093,4787,3853,40
19-02-2021,Maharashtra,1987804,51669,2081520,5427,2543,38
20-02-2021,Maharashtra,1989963,51713,2087632,6112,2159,44
21-02-2021,Maharashtra,1992530,51753,2093913,6281,2567,40
22-02-2021,Maharashtra,1994947,51788,2100884,6971,2417,35
23-02-2021,Maharashtra,1999982,51806,2106094,5210,5035,18
24-02-2021,Maharashtra,2005851,51857,2112312,6218,5869,51
25-02-2021,Maharashtra,2008623,51937,2121119,8807,2772,80
26-02-2021,Maharashtra,2012367,51993,2129821,8702,3744,56
27-02-2021,Maharashtra,2017303,52041,2138154,8333,4936,48
28-02-2021,Maharashtra,2020951,52092,2146777,8623,3648,51
03-01-2021,Maharashtra,2024704,52154,2155070,8293,3753,62
03-02-2021,Maharashtra,2030458,52184,2161467,6397,5754,30
03-03-2021,Maharashtra,2036790,52238,2169330,7863,6332,54
03-04-2021,Maharashtra,2043349,52280,2179185,9855,6559,42
03-05-2021,Maharashtra,2049484,52340,2188183,8998,6135,60
03-06-2021,Maharashtra,2055951,52393,2198399,10216,6467,53
03-07-2021,Maharashtra,2062031,52440,2208586,10187,6080,47
03-08-2021,Maharashtra,2068044,52478,2219727,11141,6013,38
03-09-2021,Maharashtra,2077112,52500,2228471,8744,9068,22
03-10-2021,Maharashtra,2089294,52556,2238398,9927,12182,56
03-11-2021,Maharashtra,2089294,52556,2238398,0,0,0
03-12-2021,Maharashtra,2099207,52610,2252057,13659,9913,54
13-03-2021,Maharashtra,2117744,52723,2282191,30134,18537,113
14-03-2021,Maharashtra,2125211,52811,2297793,15602,7467,88
15-03-2021,Maharashtra,2134072,52861,2314413,16620,8861,50
16-03-2021,Maharashtra,2144743,52909,2329464,15051,10671,48
17-03-2021,Maharashtra,2154253,52996,2347328,17864,9510,87
18-03-2021,Maharashtra,2163391,53080,2370507,23179,9138,84
19-03-2021,Maharashtra,2175565,53138,2396340,25833,12174,58
20-03-2021,Maharashtra,2189965,53208,2422021,25681,14400,70
21-03-2021,Maharashtra,2203553,53300,2449147,27126,13588,92
22-03-2021,Maharashtra,2214867,53399,2479682,30535,11314,99
23-03-2021,Maharashtra,2234330,53457,2504327,24645,19463,58
24-03-2021,Maharashtra,2247495,53589,2533026,28699,13165,132
25-03-2021,Maharashtra,2262593,53684,2564881,31855,15098,95
26-03-2021,Maharashtra,2283037,53795,2600833,35952,20444,111
27-03-2021,Maharashtra,2300056,53907,2637735,36902,17019,112
28-03-2021,Maharashtra,2314579,54073,2673461,35726,14523,166
29-03-2021,Maharashtra,2332453,54181,2713875,40414,17874,108
30-03-2021,Maharashtra,2353307,54283,2745518,31643,20854,102
31-03-2021,Maharashtra,2377127,54422,2773436,27918,23820,139
04-01-2021,Maharashtra,2400727,54649,2812980,39544,23600,227
04-02-2021,Maharashtra,2433368,54898,2856163,43183,32641,249
04-03-2021,Maharashtra,2457494,55379,2904076,47913,24126,481
04-04-2021,Maharashtra,2495315,55656,2953523,49447,37821,277
04-05-2021,Maharashtra,2522823,55878,3010597,57074,27508,222
04-06-2021,Maharashtra,2549075,56033,3057885,47288,26252,155
04-07-2021,Maharashtra,2583331,56330,3113354,55469,34256,297
04-08-2021,Maharashtra,2613627,56652,3173261,59907,30296,322
04-09-2021,Maharashtra,2649757,57028,3229547,56286,36130,376
04-10-2021,Maharashtra,2695148,57329,3288540,58993,45391,301
04-11-2021,Maharashtra,2748153,57638,3343951,55411,53005,309
04-12-2021,Maharashtra,2782161,57987,3407245,63294,34008,349
13-04-2021,Maharashtra,2834473,58245,3458996,51751,52312,258
14-04-2021,Maharashtra,2866097,58526,3519208,60212,31624,281
15-04-2021,Maharashtra,2905721,58804,3578160,58952,39624,278
16-04-2021,Maharashtra,2959056,59153,3639855,61695,53335,349
17-04-2021,Maharashtra,3004391,59551,3703584,63729,45335,398
18-04-2021,Maharashtra,3061174,59970,3770707,67123,56783,419
19-04-2021,Maharashtra,3106828,60473,3839338,68631,45654,503
20-04-2021,Maharashtra,3159240,60824,3898262,58924,52412,351
21-04-2021,Maharashtra,3213464,61343,3960359,62097,54224,519
22-04-2021,Maharashtra,3268449,61911,4027827,67468,54985,568
23-04-2021,Maharashtra,3330747,62479,4094840,67013,62298,568
24-04-2021,Maharashtra,3404792,63252,4161676,66836,74045,773
25-04-2021,Maharashtra,3468610,63928,4228836,67160,63818,676
26-04-2021,Maharashtra,3530060,64760,4295027,66191,61450,832
27-04-2021,Maharashtra,3601796,65284,4343727,48700,71736,524
28-04-2021,Maharashtra,3669548,66179,4410085,66358,67752,895
29-04-2021,Maharashtra,3730729,67214,4473394,63309,61181,1035
30-04-2021,Maharashtra,3799266,67985,4539553,66159,68537,771
05-01-2021,Maharashtra,3868976,68813,4602472,62919,69710,828
05-02-2021,Maharashtra,3930302,69615,4665754,63282,61326,802
05-03-2021,Maharashtra,3981658,70284,4722401,56647,51356,669
05-04-2021,Maharashtra,4041158,70851,4771022,48621,59500,567
05-05-2021,Maharashtra,4107092,71742,4822902,51880,65934,891
05-06-2021,Maharashtra,4164098,72662,4880542,57640,57006,920
05-07-2021,Maharashtra,4227940,73515,4942736,62194,63842,853
05-08-2021,Maharashtra,4265326,74413,4996758,54022,37386,898
05-09-2021,Maharashtra,4347592,75277,5053336,56578,82266,864
05-10-2021,Maharashtra,4407818,75849,5101737,48401,60226,572
05-11-2021,Maharashtra,4469425,76398,5138973,37236,61607,549
05-12-2021,Maharashtra,4541391,77191,5179929,40956,71966,793
13-05-2021,Maharashtra,4600196,78007,5226710,46781,58805,816
14-05-2021,Maharashtra,4654731,78857,5269292,42582,54535,850
15-05-2021,Maharashtra,4707980,79552,5309215,39923,53249,695
16-05-2021,Maharashtra,4767053,80512,5344063,34848,59073,960
17-05-2021,Maharashtra,4826371,81486,5378452,34389,59318,974
18-05-2021,Maharashtra,4874582,82486,5405068,26616,48211,1000
19-05-2021,Maharashtra,4927480,83777,5433506,28438,52898,1291
20-05-2021,Maharashtra,4978937,84371,5467537,34031,51457,594
21-05-2021,Maharashtra,5026308,85355,5497448,29911,47371,984
22-05-2021,Maharashtra,5070801,86618,5527092,29644,44493,1263
23-05-2021,Maharashtra,5111095,87300,5553225,26133,40294,682
24-05-2021,Maharashtra,5140272,88620,5579897,26672,29177,1320
25-05-2021,Maharashtra,5182592,89212,5602019,22122,42320,592
26-05-2021,Maharashtra,5218768,90349,5626155,24136,36176,1137
27-05-2021,Maharashtra,5241833,91341,5650907,24752,23065,992
28-05-2021,Maharashtra,5276203,92225,5672180,21273,34370,884
29-05-2021,Maharashtra,5307874,93198,5692920,20740,31671,973
30-05-2021,Maharashtra,5339838,94030,5713215,20295,31964,832
31-05-2021,Maharashtra,5362370,94844,5731815,18600,22532,814
06-01-2021,Maharashtra,5395370,95344,5746892,15077,33000,500
06-02-2021,Maharashtra,5431319,96198,5761015,14123,35949,854
06-03-2021,Maharashtra,5460589,96751,5776184,15169,29270,553
06-04-2021,Maharashtra,5486206,97394,5791413,15229,25617,643
06-05-2021,Maharashtra,5507058,98771,5805565,14152,20852,1377
06-06-2021,Maharashtra,5528834,99512,5819224,13659,21776,741
06-07-2021,Maharashtra,5543267,100130,5831781,12557,14433,618
06-08-2021,Maharashtra,5564348,100470,5842000,10219,21081,340
06-09-2021,Maharashtra,5580925,101172,5852891,10891,16577,702
06-10-2021,Maharashtra,5597304,101833,5863880,10989,16379,661
06-11-2021,Maharashtra,5608753,103748,5876087,12207,11449,1915
06-12-2021,Maharashtra,5616857,106367,5887853,11766,8104,2619
13-06-2021,Maharashtra,5631767,108333,5898550,10697,14910,1966
14-06-2021,Maharashtra,5639271,111104,5908992,10442,7504,2771
15-06-2021,Maharashtra,5654003,112696,5917121,8129,14732,1592
16-06-2021,Maharashtra,5669179,114154,5924773,7652,15176,1458
17-06-2021,Maharashtra,5679746,115390,5934880,10107,10567,1236
18-06-2021,Maharashtra,5685636,116026,5944710,9830,5890,636
19-06-2021,Maharashtra,5699983,116674,5954508,9798,14347,648
20-06-2021,Maharashtra,5710356,117356,5963420,8912,10373,682
21-06-2021,Maharashtra,5719457,117961,5972781,9361,9101,605
22-06-2021,Maharashtra,5733215,118313,5979051,6270,13758,352
23-06-2021,Maharashtra,5742258,118795,5987521,8470,9043,482
24-06-2021,Maharashtra,5753290,119303,5997587,10066,11032,508
25-06-2021,Maharashtra,5762661,119859,6007431,9844,9371,556
26-06-2021,Maharashtra,5772799,120370,6017035,9604,10138,511
27-06-2021,Maharashtra,5781551,120881,6026847,9812,8752,511
28-06-2021,Maharashtra,5790113,121286,6036821,9974,8562,405
29-06-2021,Maharashtra,5800925,121573,6043548,6727,10812,287
30-06-2021,Maharashtra,5809548,121804,6051633,8085,8623,231
07-01-2021,Maharashtra,5819901,121945,6061404,9771,10353,141
07-02-2021,Maharashtra,5828535,122197,6070599,9195,8634,252
07-03-2021,Maharashtra,5836920,122353,6079352,8753,8385,156
07-04-2021,Maharashtra,5845315,122724,6088841,9489,8395,371
07-05-2021,Maharashtra,5848693,123030,6098177,9336,3378,306
07-06-2021,Maharashtra,5861720,123136,6104917,6740,13027,106
07-07-2021,Maharashtra,5872268,123531,6113335,8418,10548,395
07-08-2021,Maharashtra,5881167,123857,6122893,9558,8899,326
07-09-2021,Maharashtra,5889982,124296,6131976,9083,8815,439
07-10-2021,Maharashtra,5900440,125034,6140968,8992,10458,738
07-11-2021,Maharashtra,5906466,125528,6149264,8296,6026,494
07-12-2021,Maharashtra,5912479,125878,6157799,8535,6013,350
13-07-2021,Maharashtra,5927756,126024,6165402,7603,15277,146
14-07-2021,Maharashtra,5938734,126220,6172645,7243,10978,196
15-07-2021,Maharashtra,5944801,126390,6181247,8602,6067,170
16-07-2021,Maharashtra,5952192,126560,6189257,8010,7391,170
17-07-2021,Maharashtra,5965644,126727,6197018,7761,13452,167
18-07-2021,Maharashtra,5974594,126851,6205190,8172,8950,124
19-07-2021,Maharashtra,5980350,127031,6214190,9000,5756,180
20-07-2021,Maharashtra,5993401,127097,6220207,6017,13051,66
22-07-2021,Maharashtra,6008750,130918,6237755,17548,15349,3821
23-07-2021,Maharashtra,6016506,131038,6245057,7302,7756,120
24-07-2021,Maharashtra,6022485,131205,6251810,6753,5979,167
25-07-2021,Maharashtra,6029817,131429,6258079,6269,7332,224
26-07-2021,Maharashtra,6035029,131552,6264922,6843,5212,123
27-07-2021,Maharashtra,6046106,131605,6269799,4877,11077,53
28-07-2021,Maharashtra,6058751,131859,6276057,6258,12645,254
29-07-2021,Maharashtra,6064856,132145,6282914,6857,6105,286
30-07-2021,Maharashtra,6075888,132335,6290156,7242,11032,190
31-07-2021,Maharashtra,6083319,132566,6296756,6600,7431,231
08-01-2021,Maharashtra,6090786,132791,6303715,6959,7467,225
08-02-2021,Maharashtra,6094896,132948,6310194,6479,4110,157
08-03-2021,Maharashtra,6103325,133038,6315063,4869,8429,90
08-04-2021,Maharashtra,6110124,133215,6321068,6005,6799,177
08-05-2021,Maharashtra,6117560,133410,6327194,6126,7436,195
08-06-2021,Maharashtra,6124278,133530,6336220,9026,6718,120
08-07-2021,Maharashtra,6130137,133717,6341759,5539,5859,187
08-08-2021,Maharashtra,6139493,133845,6347820,6061,9356,128
08-09-2021,Maharashtra,6144388,133996,6353328,5508,4895,151
08-10-2021,Maharashtra,6151956,134064,6357833,4505,7568,68
08-11-2021,Maharashtra,6159676,134201,6363442,5609,7720,137
24-03-2020,Manipur,0,0,1,1,0,0
25-03-2020,Manipur,0,0,1,0,0,0
26-03-2020,Manipur,0,0,1,0,0,0
27-03-2020,Manipur,0,0,1,0,0,0
28-03-2020,Manipur,0,0,1,0,0,0
29-03-2020,Manipur,0,0,1,0,0,0
30-03-2020,Manipur,0,0,1,0,0,0
31-03-2020,Manipur,0,0,1,0,0,0
04-01-2020,Manipur,0,0,1,0,0,0
04-02-2020,Manipur,0,0,1,0,0,0
04-03-2020,Manipur,0,0,2,1,0,0
04-04-2020,Manipur,0,0,2,0,0,0
04-05-2020,Manipur,0,0,2,0,0,0
04-06-2020,Manipur,0,0,2,0,0,0
04-07-2020,Manipur,0,0,2,0,0,0
04-08-2020,Manipur,0,0,2,0,0,0
04-09-2020,Manipur,1,0,2,0,1,0
04-10-2020,Manipur,1,0,2,0,0,0
04-11-2020,Manipur,1,0,2,0,0,0
04-12-2020,Manipur,1,0,2,0,0,0
13-04-2020,Manipur,1,0,2,0,0,0
14-04-2020,Manipur,1,0,2,0,0,0
15-04-2020,Manipur,1,0,2,0,0,0
16-04-2020,Manipur,1,0,2,0,0,0
17-04-2020,Manipur,1,0,2,0,0,0
18-04-2020,Manipur,1,0,2,0,0,0
19-04-2020,Manipur,1,0,2,0,0,0
20-04-2020,Manipur,2,0,2,0,1,0
21-04-2020,Manipur,2,0,2,0,0,0
22-04-2020,Manipur,2,0,2,0,0,0
23-04-2020,Manipur,2,0,2,0,0,0
24-04-2020,Manipur,2,0,2,0,0,0
25-04-2020,Manipur,2,0,2,0,0,0
26-04-2020,Manipur,2,0,2,0,0,0
27-04-2020,Manipur,2,0,2,0,0,0
28-04-2020,Manipur,2,0,2,0,0,0
29-04-2020,Manipur,2,0,2,0,0,0
30-04-2020,Manipur,2,0,2,0,0,0
05-01-2020,Manipur,2,0,2,0,0,0
05-02-2020,Manipur,2,0,2,0,0,0
05-03-2020,Manipur,2,0,2,0,0,0
05-04-2020,Manipur,2,0,2,0,0,0
05-05-2020,Manipur,2,0,2,0,0,0
05-06-2020,Manipur,2,0,2,0,0,0
05-07-2020,Manipur,2,0,2,0,0,0
05-08-2020,Manipur,2,0,2,0,0,0
05-09-2020,Manipur,2,0,2,0,0,0
05-10-2020,Manipur,2,0,2,0,0,0
05-11-2020,Manipur,2,0,2,0,0,0
05-12-2020,Manipur,2,0,2,0,0,0
13-05-2020,Manipur,2,0,2,0,0,0
14-05-2020,Manipur,2,0,2,0,0,0
15-05-2020,Manipur,2,0,3,1,0,0
16-05-2020,Manipur,2,0,3,0,0,0
17-05-2020,Manipur,2,0,7,4,0,0
18-05-2020,Manipur,2,0,7,0,0,0
19-05-2020,Manipur,2,0,7,0,0,0
20-05-2020,Manipur,2,0,9,2,0,0
21-05-2020,Manipur,2,0,25,16,0,0
22-05-2020,Manipur,2,0,25,0,0,0
23-05-2020,Manipur,2,0,26,1,0,0
24-05-2020,Manipur,4,0,29,3,2,0
25-05-2020,Manipur,4,0,32,3,0,0
26-05-2020,Manipur,4,0,39,7,0,0
27-05-2020,Manipur,4,0,39,0,0,0
28-05-2020,Manipur,4,0,44,5,0,0
29-05-2020,Manipur,5,0,55,11,1,0
30-05-2020,Manipur,8,0,59,4,3,0
31-05-2020,Manipur,8,0,62,3,0,0
06-01-2020,Manipur,11,0,71,9,3,0
06-02-2020,Manipur,11,0,83,12,0,0
06-03-2020,Manipur,14,0,89,6,3,0
06-04-2020,Manipur,38,0,118,29,24,0
06-05-2020,Manipur,38,0,124,6,0,0
06-06-2020,Manipur,41,0,132,8,3,0
06-07-2020,Manipur,52,0,157,25,11,0
06-08-2020,Manipur,52,0,172,15,0,0
06-09-2020,Manipur,58,0,272,100,6,0
06-10-2020,Manipur,61,0,304,32,3,0
